patient,sequence,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
Breast_MRI_001,post_1,0.891808072079919,0.8504369753020447,29.186298787723484,34.31917900483755,36.0737366445944,38.43113606750191,39.30934634957345,46.2404224374653,19914.791496485883,30.60612086366981,0.8190990481793284,4337.753601952178,0.2178156674508798,19947.346900098288,-0.0947804737933544,3.439600878740185,99563.54997046811,0.5890103256302683,2.1527595510886104,2.4111747595652187,6.010060044219123,1.1684703145414619,1.2973193147956905,0.7727494945557871,-0.8659182234370357,6.8759782676561585,0.9041714175162258,1.8829051208916774,0.752408609317089,70719.9611817184,0.7565721043796128,1.8622942897381427,3.5194360021126325,0.5591393456202218,-0.34048484325583267,0.3105081007523835,0.1547742332080277,0.33303748919107623,0.1547742332080277,0.6199281565531187,0.1305187019193756,0.922612883395986,0.922612883395986,0.9690451533583945,0.9484085889306575,-0.11188645259420306,0.33590517873507986,0.1547742332080277,1.865607706238882,0.6368401311004188,1.0744397216091157,0.33303748919107484,0.7882205896348681,3.731215412477764,0.9196654884010884,0.1163205834901028,3.8760225328590283,5144.741266958658,0.18319770918201966,45.410546006264596,21246.81440729267,0.12171394781019355,3.5745112701634443,507.0123206210163,1965.747498486629,142.32852615461312,0.356372182459139,0.007969245563329556,0.014682166703511006,0.006291015278284195,3063.8177874314115,0.5135967241929357,0.24320163790353216,2.7418468580132984,68.36410766025381,268.10602143538074,18.428629216472075,0.5645382854966754,3.8558807680540372,1368.5732031635546,0.22483131003379772,0.2121184729880382,43.602419792580875,0.48127861222382184,1.025817837094496,0.3451438060061533,117.14634146341463,0.9524092801903629,0.02379535990481856,1.0731707317073171,4798072.300813008,18960643.37398374,1257429.5325203252,0.9817073170731707,41.8130081300813,0.33994315552911625,0.6016858052287755,0.6321736101488283,0.5940638539987624,2.5803678830220194,0.004379873945091336,4745943.614911758,714.4833844797339,0.0004444594015076403,0.1602338982598529,0.019570839501362014,0.0004429119413069014
Breast_MRI_002,post_1,0.6689963192111077,0.6509234199975439,18.93100864340949,29.08331158753041,23.148662018240017,29.852204811538268,29.748492371827716,33.78467688188707,6966.458183400818,19.456628402527603,0.8083622721833262,2182.157592629986,0.3132377364769771,6984.903708143248,0.04517774347141566,3.2229913085258257,64587.97434842197,0.4172700970014358,2.1335725759971162,3.1279357191310155,6.987698369829023,1.134493186086589,1.5191004742505896,1.2332792114872535,-0.6361912911979083,7.623889661026932,0.8639220471453325,2.031378784644101,0.7760660915597704,28823.20352209006,0.8455559975597537,1.8188335158337792,3.688614472689813,0.35927870683987134,-0.2277924785224794,0.19468396532479737,0.11511469533696014,0.2563135330318416,0.11511469533696014,0.5131112878872928,0.10158727788448982,0.9424426523315199,0.9424426523315199,0.9769770609326079,0.9616284348876799,-0.08438455633978004,0.2431600195842145,0.11511469533696014,1.9153906067860975,0.7435133917846315,0.8010226667304862,0.25631353303183807,0.8578332591176175,3.830781213572195,0.6859079713935264,0.0774496651654394,3.474988728548975,2988.9161768464096,0.19096065530580178,36.90526552177637,13234.642473805265,0.07722200122012317,3.746997188857654,517.1120623562484,2045.6323792486583,134.98198313314592,0.31325070278558653,0.005738570682736825,0.011876431340521616,0.004204105518290626,1772.7791862864963,0.572996278621283,0.21350186068935853,3.062111419215999,68.3881738778408,270.7203734019109,17.80512399682327,0.4844721451960003,3.8796837636481762,462.63396282072404,0.14585468422813658,0.19562995144390494,34.92248289806368,0.3578676254426457,0.736037981189394,0.2633250365059587,48.04,0.9608,0.0196,1.06,4126310.44,16450683.88,1045217.08,0.985,9.36,0.1872,0.4366155506440785,0.4366155509361825,0.4366155505710524,3.3399872017765038,0.0031944799386659853,4028316.3984,253.25885301796563,0.0011300903398025123,0.11306989631374897,0.008739205033496338,0.0011290918694586637
Breast_MRI_003,post_1,0.9344079834686199,0.28681013198480737,13.808210118138675,48.144080624286,40.488107497667116,43.12605573594597,56.60686900272149,57.66574042090564,19467.93598738706,44.98621329208974,0.6863075538791157,5099.316307945965,0.2619341008337876,19497.99953122138,0.22064132733830816,4.526328937287948,292112.54089339334,0.2461295002408256,2.1006350393762863,5.629786682460204,12.582858060042028,1.4065601036323985,1.905181049968676,1.2975750804688408,-0.6024145068032777,13.185272566845306,0.9215464896233049,2.64595304428181,1.544253299143674,136506.81107763562,0.9216561703934041,3.3713526793844326,3.8523538230775074,0.17562813789342863,-0.11504075685337185,0.09203424276729419,0.059179067505210736,0.2163388533154687,0.059179067505210736,0.32347294448570757,0.05562538436958077,0.9704104662473946,0.9704104662473946,0.9881641864989577,0.9802736441649298,-0.07739724670567,0.17832290363728373,0.059179067505210736,1.9606477856100375,0.8687679604941666,0.45998983938165094,0.21633885331545327,0.9310582518574322,3.921295571220075,0.4008107718764406,0.03780332756812623,2.619318390881219,13692.048077844885,0.3281576089982956,29.421036410011414,38455.18205349439,0.03917191480329796,3.877480586712683,582.4575783721599,2322.219298245614,147.51714840379637,0.28062985332182916,0.005572004266103617,0.011221354916584379,0.004159666603483426,3604.2471514634835,0.6265999878921094,0.1867000060539453,3.2250866640380806,202.95159384428987,809.9229502256092,51.20875474896008,0.44372833399047984,3.7730878647898285,942.5556135713152,0.1594529890611147,0.13397196227222113,113.40080568646138,0.30421873266073984,0.5994835110246831,0.23040253806975405,191.0103626943005,0.9896909984160649,0.00515450079196757,1.0155440414507773,8299921.658031088,33195264.663212433,2076085.9067357513,0.9961139896373057,35.196891191709845,0.18236731187414426,0.4172772223237677,0.4172772223334729,0.41727722232134135,3.296646126714309,0.0046256351260665326,8253185.042927327,334.1224969320441,0.0007970559919808656,0.060138865072752457,0.0023679132430132286,0.0007929632745632075
Breast_MRI_004,post_1,0.7078261749893047,0.609521966678623,8.893590015955791,14.591090234890636,11.420812782260416,14.972283904872866,14.477715632500797,16.540986969814043,871.867992459932,10.327955589886434,0.8245698717182863,535.2505862543175,0.6139124166539646,880.9310693046328,1.3923386564451228,8.201471879488274,55024.443982928824,0.03704965832026583,4.584226460107271,1.7951629547923722,10.336689868775059,2.2464873324735852,4.932332906254708,5.212647599439316,-0.42115391959101856,10.757843788366078,1.8130234295672207,5.556789963009362,-0.10667579354122765,27201.31440840312,0.9921745198587697,6.550006794878571,3.9875485625485627,0.008025264416020434,-0.006987423225903278,0.006527256427562471,0.006020042049453814,0.032483119611531004,0.006020042049453814,0.05286169370017536,0.0059820441805572095,0.996989978975273,0.996989978975273,0.9987959915901092,0.9979933193168489,-0.02393350790503759,0.016278460294245376,0.006020042049453814,1.9968528611910965,0.9877443065809347,0.06033069324420289,0.038201615598387535,0.9938428401663695,3.993705722382193,0.0543106511947494,0.003136824619254072,1.6685798403365038,726.6094276094276,0.40774939820955536,29.170084685236198,1768.0549943883277,0.0039127400706151175,3.9882154882154883,534.7384960718294,2138.9085297418633,133.695987654321,0.2529461279461279,0.004202058179071671,0.011570671923170336,0.0023599047430470053,296.24789200045376,0.9524347538919664,0.023782623054016787,3.9266646521938706,65.7284290353842,262.8164330433678,16.456428033388296,0.2683338369515324,2.6023334270981544,66.49325065630545,0.2910731107501725,0.17365967365967366,8.153259079771662,0.15999897866243698,0.5702285397512137,0.057441588390242763,3.4,0.68,0.16,1.6,630128.0,2520503.0,157534.25,0.85,1.4,0.28,0.47222228570169056,0.4722224761400956,0.47222223809208935,1.9219280948873614,0.0028058361391694723,503107.04,1.43327925250025,0.1754590353904979,0.006396561186888697,2.710079122474033e-05,0.16203966005665732
Breast_MRI_005,post_1,0.6792960298632269,0.42435286567894026,22.53469547164993,53.10367218940706,55.175580890122944,49.674565926638955,36.443449342783126,58.27441313786437,28042.704264322918,36.07311368942247,0.7698888779753907,5797.8815705695,0.20675187085811134,28076.171875,1.0749495188468132,5.719216425445161,624030.6295710834,0.03934438908882575,2.656520670574255,2.4419392571491283,9.676131829866954,1.458315431353643,3.2388915681706183,3.0441186872445125,-0.8570655142980995,10.533197344165053,1.0917354923364784,3.6831892771815693,0.4075582089876842,380878.06980656943,0.9916007901701323,3.0754646611785597,3.9871789945989633,0.025213040841492045,-0.014823318140253512,0.009675690863519808,0.0044212062922625904,0.3684782867511603,0.0044212062922625904,0.040882740486731246,0.004401278875409121,0.9977893968538686,0.9977893968538686,0.9991157587415475,0.9985262645692459,-0.23264522527864087,0.12301778015439911,0.0044212062922625904,1.9964631992483655,0.9885502725466998,0.05977813882183776,0.36847828674792255,0.9942525961022337,3.992926398496731,0.055356932529575485,0.0035242242889456004,0.9809935356911086,31266.34791304348,0.6797032155009451,13.634067506616258,45613.63634782609,0.004199604914933838,3.9873478260869564,656.735,2625.4389565217393,164.5590108695652,0.25316304347826085,0.002291547088579492,0.007358565641870625,0.0010247924502567079,2643.7143410562953,0.9023340590529307,0.0488329704735346,3.8447633094096223,515.1344370185075,2059.9582684464963,128.92847916151038,0.2888091726475945,3.9523535097886926,383.57976012628853,0.19721103727280076,0.06309866220735787,96.07254846066138,0.08974048991152782,0.23774201218189558,0.05274010934393587,34.05555555555556,0.9459876543209876,0.027006172839506168,1.0833333333333333,58283361.5,233132497.83333334,14571077.416666666,0.9791666666666666,11.166666666666666,0.3101851851851852,0.5663514405821864,0.5663514406219032,0.5663514405722574,2.3071847229433757,0.000782608695652174,56650645.45061727,26.38213638648148,0.009536437329864778,0.004559172295235093,1.9720653822124196e-05,0.009258897787443335
Breast_MRI_006,post_1,0.6497221227363151,0.32720450289173286,10.32796913295718,31.564263455061788,19.49105006538525,28.490253112491057,32.245347909733546,33.22292325588685,4356.805140177125,20.50800025463104,0.7440442800980127,1733.7937499099794,0.39795072171611795,4374.017709868507,0.4410142665512744,6.178564905113531,153711.8826877413,0.2118793104383179,2.5756409549765413,3.6103410984149904,11.77772289534869,1.658691150554413,3.405926182386181,3.419372525759351,-0.5715674477091893,12.349290343057879,1.1014580338399484,4.052432564381701,0.6238805480616332,71831.0360142533,0.935156786470889,4.821876528997548,3.8802642903201336,0.1808545058311307,-0.11183818240008092,0.08187955641026984,0.04411458807464725,0.2990112603091664,0.04411458807464725,0.26026353438173955,0.04213706350547223,0.9779427059626762,0.9779427059626762,0.9911770823850705,0.9852951373084508,-0.12931199248713166,0.22183808637560784,0.04411458807464725,1.9674405281191523,0.8948658642520694,0.38724551734642265,0.2990112603091361,0.9453832340818287,3.9348810562383045,0.3431309292717757,0.03149853612122926,2.314220847694534,3475.916452991453,0.37135859540506977,29.641804551099426,8753.067521367522,0.03242160676455548,3.8993589743589743,556.1873931623932,2216.507264957265,141.1074252136752,0.27516025641025643,0.0038354210172833695,0.010152679276128578,0.002256106452572068,1083.0766806702209,0.719354471108705,0.14032276444564748,3.4774853133712305,126.25522234435333,503.44068072425125,31.95885774937885,0.3806286716571922,3.374845055845003,278.30206080797603,0.18373586073093315,0.15590072320841555,49.84416986083847,0.2428912679124951,0.5804689322856526,0.15849685181920575,13.133333333333333,0.8755555555555555,0.06222222222222222,1.2,5458089.733333333,21824112.933333334,1366583.9333333333,0.95,3.933333333333333,0.26222222222222225,0.5056193880056277,0.5056193904497157,0.5056193873946058,2.463458298648301,0.0016025641025641025,5068713.733333332,53.88133255870177,0.004885675556174014,0.043735039549483164,0.0014367324207885668,0.004821839928487033
Breast_MRI_007,post_1,0.858206947684636,0.6653754265107286,10.787664154795817,16.21289835028477,17.966680492211204,14.841244739212497,16.48048680447577,19.91617802118927,1581.899041448196,13.914022006319163,0.8266684357743329,794.2159614771185,0.5020648857274925,1595.2148783253506,0.3030732139190309,5.437428643123827,27029.818383230988,0.26861066991480276,3.159924438949618,2.1300601212801613,8.100614629979647,1.6250797288306218,2.7744113137511035,2.6239688388278655,-0.5317813274150822,8.63239595739473,1.258480371406119,3.3728602384665347,0.2613712906534947,18147.461466061508,0.9124582667301524,3.6788280503584065,3.8425969554311794,0.221326473413513,-0.13842732362326846,0.1049837578888181,0.05854931115626302,0.2820379717723912,0.05854931115626302,0.32019665333711966,0.055010056078164705,0.9707253444218685,0.9707253444218685,0.9882901377687474,0.9804835629479124,-0.1199183807400635,0.22293984428551664,0.05854931115626302,1.9572905370031037,0.8632234093992948,0.478360274814971,0.2820379717723747,0.9280158814249723,3.9145810740062075,0.41981096365870835,0.04088326726127028,2.9091853976375974,622.1346801346801,0.26184119534287886,36.94920798898072,2168.0008417508416,0.043770866634923876,3.8623737373737375,511.3308080808081,2035.5492424242425,130.2761994949495,0.28440656565656564,0.005937640723961429,0.013516425841648881,0.004042944444539566,342.85893908582267,0.7088774505696187,0.14556127471519067,3.462787581294244,47.45160671188325,188.50046265622385,12.189392725798093,0.38430310467643913,3.485285093404273,71.49233043017878,0.15503215307225796,0.20075757575757575,15.26416435209462,0.2950020516899634,0.7614760971370634,0.17838354032818843,10.166666666666666,0.8472222222222222,0.07638888888888888,1.25,428570.3333333333,1713392.5833333333,107364.77083333333,0.9375,2.1666666666666665,0.18055555555555555,0.3881026050282568,0.38810265367311797,0.38810259286704146,2.7516291673878204,0.005050505050505051,389366.33333333326,19.547480190132347,0.013734485143855705,0.06128739686521192,0.0026884006565718837,0.01370486342652991
Breast_MRI_008,post_1,0.8385254915624208,0.5594022117252501,15.189031459165887,27.152254926417715,26.455995344229397,23.14665190242933,30.22403956906177,32.55614495327901,6106.452200263432,22.76785790920258,0.802622515987053,2012.94585665514,0.3296424487803739,6127.887981561162,0.11162783588693632,2.1695084470170105,15822.203987042034,0.2623722346491872,0.6536797235354354,7.6893520521401015,5.897903907182087,0.655147831623108,0.855578260146334,0.5474143182438933,-0.6631036883032093,6.561007595485297,0.33637147999248557,1.2790141398265074,2.128422379762172,10024.47204859429,0.9150366085349677,0.9038630106411124,3.8346506031878245,0.1043842753118931,-0.08479448335689682,0.08485720793325867,0.07707531701824508,0.047591617114951607,0.07707531701824508,0.3917203243131088,0.07112793518304703,0.9614623414908773,0.9614623414908773,0.984584936596351,0.9743082276605849,-0.007444553608428968,0.04924037936106021,0.07707531701824508,1.9577294205656486,0.847905802341201,0.5032917294355547,0.04865469627665004,0.9191917620565264,3.915458841131297,0.4262164124173099,0.04048313123787593,3.137769146660656,1736.4119106699752,0.1795297674389966,37.536560302829415,8850.234077750207,0.04248169573251619,3.8666253101736974,544.4940033085194,2176.3680727874275,136.5254859387924,0.28334367245657566,0.01581925538925424,0.022055538449253138,0.014260184624254517,1071.0929607181565,0.6313566673970377,0.1843216663014811,3.2502149506135183,75.10186801752947,299.4291347631024,19.02005133113621,0.43744626234662065,3.657545504989164,260.30079394362826,0.15692470990212898,0.17247248202583193,34.96083862681882,0.3635543257946067,0.7496033342638508,0.2670420736772957,157.01257861635222,0.9875004944424667,0.006249752778766662,1.0188679245283019,537233.5849056604,2148829.132075472,134334.69811320756,0.9952830188679245,56.74842767295598,0.3569083501443772,0.6098241269935001,0.6098241272143983,0.6098241269382755,2.07872015644071,0.016439205955334987,533533.2730509079,103.87712603930541,0.002578653141915079,0.08019010447190683,0.0034180206883135805,0.0025700458117423938
Breast_MRI_009,post_1,0.7999255917777301,0.7524200139856146,31.728831280657563,42.169042145208245,39.64481425966514,45.19169199813568,46.36350249667155,53.4579392984007,29320.693365687286,33.73209599270575,0.8116165148541499,5665.645620116034,0.19323027424536585,29350.448089925518,0.7204768214738573,5.1186374681326035,557213.0372817947,0.04984760083337393,2.1788377429472616,3.1543445332536892,8.72181677614843,1.324756166522188,2.540113792886665,2.233149646391635,-0.4535928406886031,9.175409616837033,0.9270309997708431,3.0348200684114652,0.8631669761769245,270321.5260457694,0.9888888704323475,2.757954766819891,3.9794283760702007,0.02554344411161202,-0.017039221613857798,0.01292807213992309,0.008629971358477349,0.1987218149581322,0.008629971358477349,0.07152371430186588,0.008554986793419352,0.9956850143207615,0.9956850143207615,0.9982740057283046,0.9971233428805075,-0.09646112774277665,0.09367267234822974,0.008629971358477349,1.9945811205831465,0.9806659914573803,0.09247159650622609,0.19872181495738153,0.990266134903908,3.989162241166293,0.08384162514774908,0.00538951087460011,1.121488136214578,39777.43682644628,0.6574782946520047,14.025774784782461,59827.776661157026,0.005555564783826242,3.9832396694214878,656.9726280991736,2627.0398016528925,164.4558347107438,0.2541900826446281,0.002587603661612879,0.007618681288304043,0.0013298342549400884,3318.687287291774,0.8534561741920699,0.07327191290396512,3.7583113326041113,549.4485566037264,2197.3102980411395,137.4831212443732,0.3104221668489722,4.114110445971681,464.1015419431628,0.15928610050086556,0.0632155117609663,138.46035141738912,0.12049888576637795,0.2806452318183946,0.0804622992533738,74.02631578947368,0.9740304709141274,0.012984764542936287,1.0394736842105263,47624671.7368421,190498339.2631579,11906254.855263159,0.9901315789473685,19.13157894736842,0.2517313019390582,0.5041448604740073,0.5041448604849134,0.504144860471281,2.600637225390561,0.001256198347107438,46990971.94459833,67.27608333066065,0.00374743495764997,0.008821460976176653,4.917796047292161e-05,0.003734498796004326
Breast_MRI_010,post_1,0.8507100944999624,0.6064650681820175,31.155523854794446,51.37233039355167,45.95722263161985,51.53424372537787,57.990038699408714,63.551904679237744,45442.79884188907,43.70296004378163,0.7979627580816542,7717.528044705799,0.16982950525467636,45475.802496977485,0.1524199097411542,7.141556631106536,1561914.748692442,0.33301038882454886,4.323459590503531,2.3629955304775265,12.301488773654874,2.2846331273834872,2.8260880326558273,1.799251570614881,-0.6373011552558375,12.938789928910712,1.7608169984236914,3.891992114257608,0.7980178646987025,688849.3849335556,0.8847252571784892,7.160829049122927,3.7838007648020504,0.26382265193450416,-0.16886924225464797,0.1369404854873166,0.08263574818745995,0.24564352964204986,0.08263574818745995,0.410531364292399,0.0757193037939149,0.9586821259062699,0.9586821259062699,0.9834728503625081,0.9724547506041801,-0.08454748910749633,0.21783767647461383,0.08263574818745995,1.9417062129652602,0.8144925793686967,0.6138749859938782,0.24564352964204217,0.9003883388715302,3.8834124259305205,0.5312392378064186,0.05489405841869413,2.7983509872604158,34654.88618311949,0.33608648941568464,31.139113648896107,91226.67544344554,0.057637371410755485,3.815774926536906,593.9416077507201,2361.6225888103345,152.02136248581652,0.2960562683657735,0.005113301260945417,0.01040771104241941,0.0037896988155769187,7042.620219727517,0.5389140489415324,0.2305429755292338,2.906880509974508,204.37836959395162,814.7039343729745,51.796978399195886,0.523279872506373,4.254895709301501,2107.2490098640637,0.15886353187595764,0.12602081808680393,130.7652829910687,0.3968467248320949,0.7431253324455371,0.3102770729287342,339.02332361516034,0.9884061912978436,0.005796904351078207,1.0174927113702623,27318944.527696792,109240534.04081632,6838547.14941691,0.9956268221574344,58.60932944606414,0.1708726806007701,0.4111900598582308,0.4199364155442959,0.40900347093671463,3.534603766361762,0.003326447683609244,27228571.547314465,1219.512833448466,0.0002257987922416687,0.08590035497233917,0.00496256162903883,0.0002252759481434333
